Year,Geographical Region,Geographical Market Area,End Country,End Country Code,Machine Family,Machine Line,Machine Line Code,Size Class,Size Class Mapping,Total Market FID Sales
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,0
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,10
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,3
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,4
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,58
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,6
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,1
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,2
2024,Region Asia,MA Asia East,Singapore,SG,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,5
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC0<1,<6T,1
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,47
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,9
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,23
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,147
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,99
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,9
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EC8<10,6<10T,4
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EW0<6,<6T,1
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Excavators,CEX,EW8<11,6<11T,3
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC0<5,<7,3
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC10<12,10<12,3
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,13
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC5<6,<7,5
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC7<8,7<10,1
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,4
2024,Region Asia,MA Asia East,Taiwan,TW,Compact Equipment,Compact Wheel Loaders,350,WLC9<10,7<10,4
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,25
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,0
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,55
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,17
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,0
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,149
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,65
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,2
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,75
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,127
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,47
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,8
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,1
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,5
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,1
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,1
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,0
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,4
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,8
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,8
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,4
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,17
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,12
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,1
2024,Region Asia,MA Asia East,Taiwan,TW,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,0
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,3WSR,Compaction Machines,3
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,CR1.8<3,Compaction Machines,0
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,CR3<5,Compaction Machines,13
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,1
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,7
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,39
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,VTR-2D0<1.8,Compaction Machines,4
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,4
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,1
2024,Region Asia,MA Asia East,Taiwan,TW,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,12
2024,Region Asia,MA Asia West,Cambodia,KH,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,1
2024,Region Asia,MA Asia West,Cambodia,KH,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,4
2024,Region Asia,MA Asia West,Cambodia,KH,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,9
2024,Region Asia,MA Asia West,Cambodia,KH,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,14
2024,Region Asia,MA Asia West,Cambodia,KH,Compact Equipment,Compact Wheel Loaders,350,WLC7<8,7<10,2
2024,Region Asia,MA Asia West,Cambodia,KH,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,0
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,1
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,8
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,1
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,181
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,67
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,8
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,9
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,17
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,10
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,2
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,4
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,12
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,3
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,0
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,55
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,1
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,4
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,0
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,1
2024,Region Asia,MA Asia West,Cambodia,KH,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,0
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,0
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SP15+,Compaction Machines,5
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SP8<12,Compaction Machines,5
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,0
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,18
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,1
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,37
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,26
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,1
2024,Region Asia,MA Asia West,Cambodia,KH,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,1
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,31
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,2
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,2
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,607
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,914
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,"1,719"
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EC8<10,6<10T,44
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Excavators,CEX,EW0<6,<6T,4
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Wheel Loaders,350,WLC10<12,10<12,14
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,338
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Wheel Loaders,350,WLC7<8,7<10,11
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,33
2024,Region Asia,MA Asia West,Indonesia,ID,Compact Equipment,Compact Wheel Loaders,350,WLC9<10,7<10,2
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,Articulated Haulers,330,AH26<30,Articulated Haulers,0
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,550
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,84
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,"1,323"
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC120<150,>10T,9
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,803
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,30
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC16<19,>10T,0
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,"7,644"
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC200<300,>10T,10
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,"1,115"
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,0
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,606
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC300<500,>10T,5
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,"1,245"
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,353
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,111
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,92
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,55
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,29
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,2
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,6
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,4
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,104
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,62
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,292
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,487
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,279
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,59
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,12
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,47
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC21<23,>12,1
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,30
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,172
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,Rigid Haulers,340,RH120<200,Rigid Haulers,48
2024,Region Asia,MA Asia West,Indonesia,ID,General Purpose Equipment,Rigid Haulers,340,RH75<120,Rigid Haulers,774
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,3WSR,Compaction Machines,1
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,CR1.8<3,Compaction Machines,2
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,CR3<5,Compaction Machines,2
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,CR5<8,Compaction Machines,1
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,15
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,9
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VS-SP15+,Compaction Machines,2
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,1
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,47
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,22
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,213
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,574
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VTR-2D0<1.8,Compaction Machines,6
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,4
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,9
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,22
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,17
2024,Region Asia,MA Asia West,Indonesia,ID,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,40
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,2
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,0
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,1
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,7
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,30
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,29
2024,Region Asia,MA Asia West,Laos,LA,Compact Equipment,Compact Wheel Loaders,350,WLC9<10,7<10,20
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,1
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,10
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,37
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,2
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,144
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,88
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,2
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,12
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,138
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,13
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,38
2024,Region Asia,MA Asia West,Laos,LA,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,8
