tmc_row,Country Grouping,B,Country,Region,Machine Line,Machine Line,G,Size Class Flag,Brand Code,J,Reporter Flag,Pri/Sec,Source,FID,MS (%),TM,VCE FID,TM Non-VCE,CHECK 2024,existing_check,computed_check,match_count
188,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Caterpillar Inc,,Y,P,OHR,23,0,0,,,0,0,0,0
189,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Deere,JOH,Y,P,OHR,41,0,0,,,0,0,0,0
190,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Develon,DOO,Y,P,OHR,6,0,0,,,0,0,0,0
191,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Ensign,ENS,,P,OHR,87,0,0,,,0,0,1,1
192,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Foton Lovol,FOL,Y,P,OHR,75,0,0,,,0,0,0,0
193,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Hyundai,HYU,Y,P,OHR,11,0,0,,,0,0,0,0
194,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,JCB,JCB,Y,P,OHR,2,0,0,,,0,0,0,0
195,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Komatsu,KOM,Y,P,OHR,47,0,0,,,0,0,0,0
196,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Liangong,LIA,,P,OHR,47,0,0,,,0,0,1,1
197,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Liugong,LIU,Y,P,OHR,85,0,0,,,0,0,0,0
198,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Lonking,LON,,P,OHR,58,0,0,,,0,0,1,1
199,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Michigan,MGN,,P,OHR,135,0,0,,,0,0,1,1
200,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,OCN,OCN,,P,OHR,89,0,0,,,0,0,1,1
201,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,OTN,OTN,,P,OHR,31,0,0,,,0,0,1,1
202,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Pauny,PUY,,P,OHR,26,0,0,,,0,0,1,1
203,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Sany,SNY,Y,P,OHR,25,0,0,,,0,0,0,0
204,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,SDLG,LIN,Y,P,OHR,59,0,0,,,0,0,0,0
205,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,SEM,SEM,Y,P,OHR,29,0,0,,,0,0,0,0
206,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Shantui,SBM,Y,P,OHR,28,0,0,,,0,0,0,0
207,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Sinomach,SIM,,P,OHR,71,0,0,,,0,0,1,1
208,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Volvo,VCE,Y,P,OHR,32,0,0,,,0,0,0,0
209,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,XCMG,XCM,Y,P,OHR,70,0,0,,,0,0,0,0
210,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>10,Zoomlion,ZOO,,P,OHR,16,0,0,,,0,0,1,1
211,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>12,Aimix,AMX,,P,PIN,2,0,0,,,0,0,1,1
212,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>12,Aolite,AOL,,P,PIN,1,0,0,,,0,0,1,1
213,GAR,Argentina,Argentina,Region Latin America,WLO,Wheel Loaders,,>12,Taurus,TAU,,P,PIN,18,0,0,,,0,0,1,1
214,GAT,Austria,Austria,Region Europe,330,Articulated Haulers,,,Bell,BEL,,P,OHR,4,0,0,,,0,0,1,1
215,GAT,Austria,Austria,Region Europe,330,Articulated Haulers,,#,Caterpillar Inc,,Y,P,OHR,1,0,0,,,0,0,0,0
216,GAT,Austria,Austria,Region Europe,330,Articulated Haulers,,#,Develon,DOO,Y,P,OHR,1,0,0,,,0,0,0,0
217,GAT,Austria,Austria,Region Europe,330,Articulated Haulers,,#,Komatsu,KOM,Y,P,OHR,8,0,0,,,0,0,0,0
218,GAT,Austria,Austria,Region Europe,330,Articulated Haulers,,#,Liebherr,LIE,Y,P,OHR,5,0,0,,,0,0,0,0
219,GAT,Austria,Austria,Region Europe,330,Articulated Haulers,,#,Volvo,VCE,Y,P,OHR,10,0,0,,,0,0,0,0
220,GAT,Austria,Austria,Region Europe,340,Rigid Haulers,,#,Caterpillar Inc,,Y,P,OHR,11,0,0,,,0,0,0,0
221,GAT,Austria,Austria,Region Europe,340,Rigid Haulers,,,Dieci,DIE,,P,OHR,1,0,0,,,0,0,1,1
222,GAT,Austria,Austria,Region Europe,340,Rigid Haulers,,#,Komatsu,KOM,Y,P,OHR,7,0,0,,,0,0,0,0
223,GAT,Austria,Austria,Region Europe,380,Motor Graders,,,HBM,HBM,,P,OHR,3,0,0,,,0,0,1,1
224,GAT,Austria,Austria,Region Europe,380,Motor Graders,,#,Case,CAS,Y,P,OHR,1,0,0,,,0,0,0,0
225,GAT,Austria,Austria,Region Europe,380,Motor Graders,,#,Caterpillar Inc,,Y,P,OHR,1,0,0,,,0,0,0,0
226,GAT,Austria,Austria,Region Europe,410,Backhoe Loaders,,,Case,CAS,,P,OHR,1,0,0,,,0,0,1,1
227,GAT,Austria,Austria,Region Europe,410,Backhoe Loaders,,,Caterpillar Inc,CAT,,P,OHR,2,0,0,,,0,0,1,1
228,GAT,Austria,Austria,Region Europe,410,Backhoe Loaders,,,Hydrema,HYD,,P,OHR,1,0,0,,,0,0,1,1
229,GAT,Austria,Austria,Region Europe,410,Backhoe Loaders,,,JCB,JCB,,P,OHR,13,0,0,,,0,0,1,1
230,GAT,Austria,Austria,Region Europe,410,Backhoe Loaders,,,Komatsu,KOM,,P,OHR,1,0,0,,,0,0,1,1
231,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Bobcat,BOB,Y,P,OHR,79,0,0,,,0,0,0,0
232,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Caterpillar Inc,,Y,P,OHR,38,0,0,,,0,0,0,0
233,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Develon,DOO,Y,P,OHR,1,0,0,,,0,0,0,0
234,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Hitachi,HIT,Y,P,OHR,9,0,0,,,0,0,0,0
235,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Hyundai,HYU,Y,P,OHR,6,0,0,,,0,0,0,0
236,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,JCB,JCB,Y,P,OHR,3,0,0,,,0,0,0,0
237,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Kato Imer,KAT,Y,P,OHR,32,0,0,,,0,0,0,0
238,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Kobelco,KOB,Y,P,OHR,30,0,0,,,0,0,0,0
239,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Komatsu,KOM,Y,P,OHR,10,0,0,,,0,0,0,0
240,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Kubota,KUB,Y,P,OHR,92,0,0,,,0,0,0,0
241,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Sany,SNY,Y,P,OHR,13,0,0,,,0,0,0,0
242,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Sunward,SUN,Y,P,OHR,4,0,0,,,0,0,0,0
243,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Takeuchi,TAK,,P,OHR,455,0,0,,,1,1,1,1
244,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Volvo,VCE,Y,P,OHR,39,0,0,,,0,0,0,0
245,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Wacker Neuson,WAN,Y,P,OHR,205,0,0,,,0,0,0,0
246,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,XCMG,XCM,,P,OHR,5,0,0,,,1,1,1,1
247,GAT,Austria,Austria,Region Europe,CEX,Compact Excavators,,<6T,Yanmar,YAN,Y,P,OHR,20,0,0,,,0,0,0,0
248,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Bobcat,BOB,Y,P,OHR,1,0,0,,,0,0,0,0
249,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Case,CAS,Y,P,OHR,5,0,0,,,0,0,0,0
250,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Caterpillar Inc,,Y,P,OHR,73,0,0,,,0,0,0,0
251,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Develon,DOO,Y,P,OHR,16,0,0,,,0,0,0,0
252,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Eurocomach,EUR,Y,P,OHR,3,0,0,,,0,0,0,0
253,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Hitachi,HIT,Y,P,OHR,60,0,0,,,0,0,0,0
254,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Hyundai,HYU,Y,P,OHR,7,0,0,,,0,0,0,0
255,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,JCB,JCB,Y,P,OHR,3,0,0,,,0,0,0,0
256,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Kobelco,KOB,Y,P,OHR,118,0,0,,,0,0,0,0
257,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Komatsu,KOM,Y,P,OHR,47,0,0,,,0,0,0,0
258,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Kubota,KUB,Y,P,OHR,24,0,0,,,0,0,0,0
259,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Liebherr,LIE,Y,P,OHR,39,0,0,,,0,0,0,0
260,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Mecalac,MEC,Y,P,OHR,1,0,0,,,0,0,0,0
261,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Sany,SNY,Y,P,OHR,13,0,0,,,0,0,0,0
262,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Sunward,SUN,Y,P,OHR,2,0,0,,,0,0,0,0
263,GAT,Austria,Austria,Region Europe,GEC,Crawler Excavators,,>6T,Takeuchi,TAK,,P,OHR,367,0,0,,,0,0,1,1
264,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Volvo,VCE,Y,P,OHR,81,0,0,,,0,0,0,0
265,GAT,Austria,Austria,Region Europe,GEC,GPE Excavators Crawled,,>6T,Wacker Neuson,WAN,Y,P,OHR,110,0,0,,,0,0,0,0
266,GAT,Austria,Austria,Region Europe,GEC,Crawler Excavators,,>6T,XCMG,XCM,,P,OHR,1,0,0,,,0,0,1,1
267,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Caterpillar Inc,,Y,P,OHR,16,0,0,,,0,0,0,0
268,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Develon,DOO,Y,P,OHR,23,0,0,,,0,0,0,0
269,GAT,Austria,Austria,Region Europe,GEW,Wheeled Excavators,,>6T,Fuchs,FUH,,P,OHR,23,0,0,,,0,0,1,1
270,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Hitachi,HIT,Y,P,OHR,23,0,0,,,0,0,0,0
271,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Hyundai,HYU,Y,P,OHR,1,0,0,,,0,0,0,0
272,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,JCB,JCB,Y,P,OHR,8,0,0,,,0,0,0,0
273,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Komatsu,KOM,Y,P,OHR,4,0,0,,,0,0,0,0
274,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Liebherr,LIE,Y,P,OHR,85,0,0,,,0,0,0,0
275,GAT,Austria,Austria,Region Europe,GEW,Wheeled Excavators,,>6T,Sennebogen,SEN,,P,OHR,11,0,0,,,0,0,1,1
276,GAT,Austria,Austria,Region Europe,GEW,Wheeled Excavators,,>6T,Takeuchi,TAK,,P,OHR,90,0,0,,,0,0,1,1
277,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Volvo,VCE,Y,P,OHR,22,0,0,,,0,0,0,0
278,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Wacker Neuson,WAN,Y,P,OHR,55,0,0,,,0,0,0,0
279,GAT,Austria,Austria,Region Europe,GEW,GPE Excavators Wheeled,,>6T,Yanmar,YAN,Y,P,OHR,11,0,0,,,0,0,0,0
280,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Atlas Weyhausen,ATW,Y,P,OHR,20,0,0,,,0,0,0,0
281,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Bobcat,BOB,Y,P,OHR,17,0,0,,,0,0,0,0
282,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Caterpillar Inc,,Y,P,OHR,36,0,0,,,0,0,0,0
283,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Claas,,Y,P,OHR,8,0,0,,,0,0,0,0
284,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Hitachi,HIT,Y,P,OHR,3,0,0,,,0,0,0,0
285,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,JCB,JCB,Y,P,OHR,37,0,0,,,0,0,0,0
286,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Komatsu,KOM,Y,P,OHR,8,0,0,,,0,0,0,0
287,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Kramer,KRA,Y,P,OHR,120,0,0,,,0,0,0,0
288,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Kubota,KUB,Y,P,OHR,14,0,0,,,0,0,0,0
289,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Liebherr,LIE,Y,P,OHR,89,0,0,,,0,0,0,0
290,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Manitou,MTU,Y,P,OHR,5,0,0,,,0,0,0,0
291,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Mecalac,MEC,Y,P,OHR,3,0,0,,,0,0,0,0
292,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Volvo,VCE,Y,P,OHR,9,0,0,,,0,0,0,0
293,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Wacker Neuson,WAN,Y,P,OHR,5,0,0,,,0,0,0,0
294,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,<10,Weidemann,WEI,,P,OHR,59,0,0,,,0,0,0,0
295,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Case,CAS,Y,P,OHR,1,0,0,,,0,0,0,0
296,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Caterpillar Inc,,Y,P,OHR,45,0,0,,,0,0,0,0
297,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Claas,,Y,P,OHR,3,0,0,,,0,0,0,0
298,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Develon,DOO,Y,P,OHR,9,0,0,,,0,0,0,0
299,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Hitachi,HIT,Y,P,OHR,7,0,0,,,0,0,0,0
300,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Hyundai,HYU,Y,P,OHR,1,0,0,,,0,0,0,0
301,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,JCB,JCB,Y,P,OHR,4,0,0,,,0,0,0,0
302,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Komatsu,KOM,Y,P,OHR,22,0,0,,,0,0,0,0
303,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Kramer,KRA,Y,P,OHR,17,0,0,,,0,0,0,0
304,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Liebherr,LIE,Y,P,OHR,99,0,0,,,0,0,0,0
305,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,OTN,OTN,,P,OHR,1,0,0,,,0,0,1,1
306,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Sany,SNY,Y,P,OHR,1,0,0,,,0,0,0,0
307,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Volvo,VCE,Y,P,OHR,87,0,0,,,0,0,0,0
308,GAT,Austria,Austria,Region Europe,WLO,Wheel Loaders,,>10,Weidemann,WEI,,P,OHR,7,0,0,,,0,0,1,1
309,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Bell,BEL,Y,P,EAU,102,0,0,,,0,0,0,0
310,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Caterpillar Inc,,Y,P,EAU,123,0,0,,,0,0,0,0
311,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Deere,JOH,Y,P,EAU,11,0,0,,,0,0,0,0
312,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Komatsu,KOM,Y,P,EAU,142,0,0,,,0,0,0,0
313,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Liebherr,LIE,Y,P,EAU,18,0,0,,,0,0,0,0
314,GAU,Australia,Australia,Region International,330,Articulated Haulers,,,OTN,OTN,,P,EAU,16,0,0,,,0,0,1,1
315,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Rokbak,,Y,P,EAU,18,0,0,,,0,0,0,0
316,GAU,Australia,Australia,Region International,330,Articulated Haulers,,#,Volvo,VCE,Y,P,EAU,160,0,0,,,0,0,0,0
317,GAU,Australia,Australia,Region International,340,Rigid Haulers,,#,Caterpillar Inc,,Y,P,EAU,168,0,0,,,0,0,0,0
318,GAU,Australia,Australia,Region International,340,Rigid Haulers,,#,Hitachi,HIT,Y,P,EAU,22,0,0,,,0,0,0,0
319,GAU,Australia,Australia,Region International,340,Rigid Haulers,,#,Komatsu,KOM,Y,P,EAU,161,0,0,,,0,0,0,0
320,GAU,Australia,Australia,Region International,340,Rigid Haulers,,#,Liebherr,LIE,Y,P,EAU,39,0,0,,,0,0,0,0
321,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Bobcat,BOB,Y,P,EAU,10,0,0,,,0,0,0,0
322,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Case,CAS,Y,P,EAU,18,0,0,,,0,0,0,0
323,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Caterpillar Inc,,Y,P,EAU,172,0,0,,,0,0,0,0
324,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Hitachi,HIT,Y,P,EAU,97,0,0,,,0,0,0,0
325,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Hyundai,HYU,Y,P,EAU,17,0,0,,,0,0,0,0
326,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,JCB,JCB,Y,P,EAU,5,0,0,,,0,0,0,0
327,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Kobelco,KOB,Y,P,EAU,129,0,0,,,0,0,0,0
328,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Komatsu,KOM,Y,P,EAU,59,0,0,,,0,0,0,0
329,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Kubota,KUB,Y,P,EAU,153,0,0,,,0,0,0,0
330,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Sany,SNY,Y,P,EAU,19,0,0,,,0,0,0,0
331,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Sumitomo,SUM,Y,P,EAU,27,0,0,,,0,0,0,0
332,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Volvo,VCE,Y,P,EAU,8,0,0,,,0,0,0,0
333,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,6<10T,Yanmar,YAN,Y,P,EAU,174,0,0,,,0,0,0,0
334,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<11T,Volvo,VCE,Y,P,EAU,11,0,0,,,0,0,0,0
335,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Airman,AIR,Y,P,EAU,15,0,0,,,0,0,0,0
336,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Bobcat,BOB,Y,P,EAU,523,0,0,,,0,0,0,0
337,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Case,CAS,Y,P,EAU,135,0,0,,,0,0,0,0
338,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Caterpillar Inc,,Y,P,EAU,634,0,0,,,0,0,0,0
339,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Deere,JOH,Y,P,EAU,135,0,0,,,0,0,0,0
340,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Hitachi,HIT,Y,P,EAU,518,0,0,,,0,0,0,0
341,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Hyundai,HYU,Y,P,EAU,121,0,0,,,0,0,0,0
342,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,JCB,JCB,Y,P,EAU,125,0,0,,,0,0,0,0
343,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Kobelco,KOB,Y,P,EAU,924,0,0,,,0,0,0,0
344,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Komatsu,KOM,Y,P,EAU,572,0,0,,,0,0,0,0
345,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Kubota,KUB,Y,P,EAU,2282,0,0,,,0,0,0,0
346,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Liugong,LIU,Y,P,EAU,64,0,0,,,0,0,0,0
347,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,New Holland,NEW,Y,P,EAU,56,0,0,,,0,0,0,0
348,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Sany,SNY,Y,P,EAU,231,0,0,,,0,0,0,0
349,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,SDLG,LIN,Y,P,EAU,21,0,0,,,0,0,0,0
350,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Sunward,SUN,Y,P,EAU,30,0,0,,,0,0,0,0
351,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Volvo,VCE,Y,P,EAU,21,0,0,,,0,0,0,0
352,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,XCMG,XCM,Y,P,EAU,273,0,0,,,0,0,0,0
353,GAU,Australia,Australia,Region International,CEX,Compact Excavators,,<6T,Yanmar,YAN,Y,P,EAU,847,0,0,,,0,0,0,0
354,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Case,CAS,Y,P,EAU,152,0,0,,,0,0,0,0
355,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Caterpillar Inc,,Y,P,EAU,504,0,0,,,0,0,0,0
356,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Deere,JOH,Y,P,EAU,43,0,0,,,0,0,0,0
357,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Develon,DOO,Y,P,EAU,65,0,0,,,0,0,0,0
358,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Hidromek,HID,Y,P,EAU,6,0,0,,,0,0,0,0
359,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Hitachi,HIT,Y,P,EAU,417,0,0,,,0,0,0,0
360,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Hyundai,HYU,Y,P,EAU,85,0,0,,,0,0,0,0
361,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,JCB,JCB,Y,P,EAU,35,0,0,,,0,0,0,0
362,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Kobelco,KOB,Y,P,EAU,530,0,0,,,0,0,0,0
363,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Komatsu,KOM,Y,P,EAU,489,0,0,,,0,0,0,0
364,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Liebherr,LIE,Y,P,EAU,32,0,0,,,0,0,0,0
365,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Liugong,LIU,Y,P,EAU,15,0,0,,,0,0,0,0
366,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Sany,SNY,Y,P,EAU,64,0,0,,,0,0,0,0
367,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Sumitomo,SUM,Y,P,EAU,230,0,0,,,0,0,0,0
368,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,Volvo,VCE,Y,P,EAU,166,0,0,,,0,0,0,0
369,GAU,Australia,Australia,Region International,GEC,GPE Excavators Crawled,,>10T,XCMG,XCM,Y,P,EAU,30,0,0,,,0,0,0,0
370,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,Caterpillar Inc,,Y,P,EAU,4,0,0,,,0,0,0,0
371,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,EAU,23,0,0,,,0,0,0,0
372,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,Hitachi,HIT,Y,P,EAU,47,0,0,,,0,0,0,0
373,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,Hyundai,HYU,Y,P,EAU,19,0,0,,,0,0,0,0
374,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,JCB,JCB,Y,P,EAU,8,0,0,,,0,0,0,0
375,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,Liebherr,LIE,Y,P,EAU,34,0,0,,,0,0,0,0
376,GAU,Australia,Australia,Region International,GEW,GPE Excavators Wheeled,,>11T,Volvo,VCE,Y,P,EAU,8,0,0,,,0,0,0,0
377,GAU,Australia,Australia,Region International,WLO,Wheel Loaders,,10<12,Caterpillar Inc,,Y,P,EAU,8,0,0,,,0,0,0,0
378,GAU,Australia,Australia,Region International,WLO,Wheel Loaders,,10<12,Hitachi,HIT,Y,P,EAU,6,0,0,,,0,0,0,0
379,GAU,Australia,Australia,Region International,WLO,Wheel Loaders,,10<12,JCB,JCB,Y,P,EAU,2,0,0,,,0,0,0,0
380,GAU,Australia,Australia,Region International,WLO,Wheel Loaders,,10<12,Komatsu,KOM,Y,P,EAU,23,0,0,,,0,0,0,0
381,GAU,Australia,Australia,Region International,WLO,Wheel Loaders,,10<12,Liebherr,LIE,Y,P,EAU,2,0,0,,,0,0,0,0
